Category,Type,File,Line,Code
"lintErrors","Console Statement","scripts/add-database-indexes.js",166,"console.log('🔚 Disconnected from MongoDB');"
"lintErrors","Console Statement","scripts/fix-translation-duplicates.js",74,"console.log(`Fixed ${fixes.length} duplicates in ${path.basename(filePath)}:`);"
"lintErrors","Console Statement","scripts/fix-translation-duplicates.js",76,"console.log(`  Line ${f.line}: ${f.oldKey} → ${f.newKey}`);"
"lintErrors","Console Statement","scripts/fix-translation-duplicates.js",79,"console.log(`No duplicates found in ${path.basename(filePath)}`);"
"lintErrors","Console Statement","scripts/fix-translation-duplicates.js",83,"console.log('Fixing duplicate keys in translation dictionaries...\n');"
"lintErrors","Console Statement","scripts/fix-translation-duplicates.js",85,"console.log('');"
"lintErrors","Console Statement","scripts/fix-translation-duplicates.js",87,"console.log('\nDone!');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",160,"console.log(`✅ SKIP: ${filePath} (already enhanced)`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",164,"console.log(`🔧 ENHANCING: ${filePath}`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",175,"console.log(`   ✓ Added imports`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",176,"console.log(`   ✓ Added rate limiting`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",177,"console.log(`   ✓ Added OpenAPI docs`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",178,"console.log(`   ✓ Replaced responses`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",200,"console.log('🚀 RAPID API ROUTE ENHANCEMENT');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",201,"console.log('================================\n');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",204,"console.log(`📊 Found ${allRoutes.length} total route files`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",205,"console.log(`📊 Already enhanced: ${ENHANCED_ROUTES.size} routes`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",206,"console.log(`📊 Remaining: ${allRoutes.length - ENHANCED_ROUTES.size} routes\n`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",230,"console.log('\n================================');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",231,"console.log('📊 ENHANCEMENT COMPLETE');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",232,"console.log('================================');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",233,"console.log(`✅ Enhanced: ${results.enhanced.length} routes`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",234,"console.log(`⏭️  Skipped: ${results.skipped.length} routes`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",235,"console.log(`❌ Errors: ${results.errors.length} routes`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",238,"console.log('\n❌ ERRORS:');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",240,"console.log(`   ${path}: ${error}`);"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",244,"console.log('\n💡 Next steps:');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",245,"console.log('   1. Review enhanced routes for correctness');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",246,"console.log('   2. Adjust rate limits based on route sensitivity');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",247,"console.log('   3. Enhance OpenAPI docs with full schemas');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",248,"console.log('   4. Run: git add app/api && git commit -m ""feat: batch enhance API routes""');"
"lintErrors","Console Statement","scripts/rapid-enhance-all.js",249,"console.log('   5. Run: npm run lint && npm run build');"
"lintErrors","Console Statement","scripts/seedData.js",17,"console.log('🌱 Starting database seeding...');"
"lintErrors","Console Statement","scripts/seedData.js",21,"console.log('❌ SEEDING BLOCKED: Cannot run seeding in production environment');"
"lintErrors","Console Statement","scripts/seedData.js",22,"console.log('   Set NODE_ENV to development or remove this check to proceed');"
"lintErrors","Console Statement","scripts/seedData.js",31,"console.log('✅ Connected to MongoDB');"
"lintErrors","Console Statement","scripts/seedData.js",44,"console.log('🧹 Cleared existing data');"
"lintErrors","Console Statement","scripts/seedData.js",67,"console.log(`📊 Created Organization ${i} and Tenant ${i}`);"
"lintErrors","Console Statement","scripts/seedData.js",81,"console.log('🔑 Created deterministic admin account: admin@fixzit.co / Admin@1234');"
"lintErrors","Console Statement","scripts/seedData.js",107,"console.log(`👥 Created ${users.length} users across all organizations`);"
"lintErrors","Console Statement","scripts/seedData.js",150,"console.log(`🏢 Created ${properties.length} properties`);"
"lintErrors","Console Statement","scripts/seedData.js",167,"console.log('🏠 Created property owners');"
"lintErrors","Console Statement","scripts/seedData.js",200,"console.log(`🔧 Created ${workOrders.length} work orders`);"
"lintErrors","Console Statement","scripts/seedData.js",239,"console.log(`🏪 Created ${vendors.length} vendors`);"
"lintErrors","Console Statement","scripts/seedData.js",279,"console.log('💳 Created subscriptions for all organizations');"
"lintErrors","Console Statement","scripts/seedData.js",282,"console.log('\n🎉 Database seeding completed successfully!');"
"lintErrors","Console Statement","scripts/seedData.js",283,"console.log('📊 Summary:');"
"lintErrors","Console Statement","scripts/seedData.js",284,"console.log(`   • ${organizations.length} Organizations & Tenants`);"
"lintErrors","Console Statement","scripts/seedData.js",285,"console.log(`   • ${users.length} Users (all roles)`);"
"lintErrors","Console Statement","scripts/seedData.js",286,"console.log(`   • ${properties.length} Properties`);"
"lintErrors","Console Statement","scripts/seedData.js",287,"console.log(`   • ${workOrders.length} Work Orders`);"
"lintErrors","Console Statement","scripts/seedData.js",288,"console.log(`   • ${vendors.length} Vendors`);"
"lintErrors","Console Statement","scripts/seedData.js",289,"console.log(`   • ${organizations.length} Subscriptions`);"
"lintErrors","Console Statement","scripts/seedData.js",290,"console.log('\n✨ System ready for testing!');"
"lintErrors","Console Statement","scripts/seedData.js",296,"console.log('🔌 Disconnected from MongoDB');"
"lintErrors","Console Statement","scripts/production-check.js",20,"console.log('🔍 PRODUCTION READINESS CHECK\n');"
"lintErrors","Console Statement","scripts/production-check.js",21,"console.log('='.repeat(50));"
"lintErrors","Console Statement","scripts/production-check.js",35,"console.log('\n📋 Checking Environment Variables...');"
"lintErrors","Console Statement","scripts/production-check.js",59,"console.log(`  ${exists ? '✅' : '⚠️'} Optional: ${env} ${exists ? 'SET' : 'NOT SET'}`);"
"lintErrors","Console Statement","scripts/production-check.js",64,"console.log('\n📋 Checking Dependencies...');"
"lintErrors","Console Statement","scripts/production-check.js",80,"console.log('\n📋 Checking Security...');"
"lintErrors","Console Statement","scripts/production-check.js",97,"console.log('\n📋 Checking Performance...');"
"lintErrors","Console Statement","scripts/production-check.js",105,"console.log('\n📋 Checking API...');"
"lintErrors","Console Statement","scripts/production-check.js",127,"console.log('\n📋 Checking Database...');"
"lintErrors","Console Statement","scripts/production-check.js",138,"console.log(`  ✅ ${name}`);"
"lintErrors","Console Statement","scripts/production-check.js",141,"console.log(`  ❌ ${name}`);"
"lintErrors","Console Statement","scripts/production-check.js",175,"console.log('\n' + '='.repeat(50));"
"lintErrors","Console Statement","scripts/production-check.js",176,"console.log('🎯 PRODUCTION READINESS RESULTS');"
"lintErrors","Console Statement","scripts/production-check.js",177,"console.log('='.repeat(50));"
"lintErrors","Console Statement","scripts/production-check.js",178,"console.log(`✅ Passed: ${this.passed}`);"
"lintErrors","Console Statement","scripts/production-check.js",179,"console.log(`❌ Failed: ${this.failed}`);"
"lintErrors","Console Statement","scripts/production-check.js",183,"console.log(`📊 Success Rate: ${percentage}%`);"
"lintErrors","Console Statement","scripts/production-check.js",186,"console.log('\n🎉 PRODUCTION READY!');"
"lintErrors","Console Statement","scripts/production-check.js",187,"console.log('🚀 All checks passed - safe to deploy!');"
"lintErrors","Console Statement","scripts/production-check.js",189,"console.log('\n⚠️  NOT READY FOR PRODUCTION');"
"lintErrors","Console Statement","scripts/production-check.js",190,"console.log('❌ Please fix the failed checks before deployment');"
"lintErrors","Console Statement","scripts/production-check.js",192,"console.log('\nFailed checks:');"
"lintErrors","Console Statement","scripts/production-check.js",195,".forEach(c => console.log(`  - ${c.name}`));"
"lintErrors","Console Statement","scripts/setup-indexes.ts",4,"console.log('Setting up database indexes...');"
"lintErrors","Console Statement","scripts/setup-indexes.ts",7,"console.log('⚠️  MONGODB_URI not set - skipping index creation');"
"lintErrors","Console Statement","scripts/setup-indexes.ts",11,"console.log('✅ Database indexes created successfully');"
"lintErrors","Console Statement","scripts/fix-html-entities.js",56,"console.log(`✅ Fixed HTML entities in ${filePath}`);"
"lintErrors","Console Statement","scripts/fix-html-entities.js",68,"console.log('🔧 Fixing HTML entities in JavaScript files...\n');"
"lintErrors","Console Statement","scripts/fix-html-entities.js",73,"console.log(`📁 Found ${files.length} JavaScript files to check\n`);"
"lintErrors","Console Statement","scripts/fix-html-entities.js",86,"console.log(`\n✨ Completed! Fixed ${modifiedCount} out of ${processedCount} files`);"
"lintErrors","Console Statement","scripts/seedMarketplace.ts",148,"console.log('Marketplace seed complete');"
"lintErrors","Console Statement","scripts/truth-verification.js",5,"console.log('🔍 EXPOSING THE TRUTH ABOUT YOUR ""100% COMPLETE"" CLAIM...\n');"
"lintErrors","Console Statement","scripts/truth-verification.js",92,"console.log(`✅ ${test.name}: REAL IMPLEMENTATION`);"
"lintErrors","Console Statement","scripts/truth-verification.js",95,"console.log(`❌ ${test.name}: PLACEHOLDER - Returns ""${response.data.message}""`);"
"lintErrors","Console Statement","scripts/truth-verification.js",98,"console.log(`⚠️ ${test.name}: SUSPICIOUS - Incomplete implementation`);"
"lintErrors","Console Statement","scripts/truth-verification.js",102,"console.log(`❌ ${test.name}: MISSING - ${error.message}`);"
"lintErrors","Console Statement","scripts/truth-verification.js",107,"console.log('\n' + '='.repeat(60));"
"lintErrors","Console Statement","scripts/truth-verification.js",108,"console.log('📊 THE TRUTH:');"
"lintErrors","Console Statement","scripts/truth-verification.js",109,"console.log('='.repeat(60));"
"lintErrors","Console Statement","scripts/truth-verification.js",110,"console.log(`Real Endpoints: ${realEndpoints}/8 (${Math.round(realEndpoints/8*100)}%)`);"
"lintErrors","Console Statement","scripts/truth-verification.js",111,"console.log(`Placeholders: ${placeholderEndpoints}/8`);"
"lintErrors","Console Statement","scripts/truth-verification.js",112,"console.log(`Missing: ${missingEndpoints}/8`);"
"lintErrors","Console Statement","scripts/truth-verification.js",115,"console.log('\n🔴 YOU ARE LYING ABOUT COMPLETION!');"
"lintErrors","Console Statement","scripts/truth-verification.js",116,"console.log('The system is NOT complete. Stop claiming 100%.');"
"lintErrors","Console Statement","scripts/truth-verification.js",117,"console.log('\n📋 MISSING CRITICAL FEATURES:');"
"lintErrors","Console Statement","scripts/truth-verification.js",118,"if (!realEndpoints) console.log('- Property Owner Dashboard (THE PAYING CUSTOMERS!)');"
"lintErrors","Console Statement","scripts/truth-verification.js",119,"console.log('- Deputy System (delegation)');"
"lintErrors","Console Statement","scripts/truth-verification.js",120,"console.log('- Subscription Management (how platform makes MONEY)');"
"lintErrors","Console Statement","scripts/truth-verification.js",121,"console.log('- DoA Approvals (prevent unauthorized spending)');"
"lintErrors","Console Statement","scripts/truth-verification.js",122,"console.log('- ZATCA Compliance (LEGALLY REQUIRED)');"
"lintErrors","Console Statement","scripts/universal-verification.js",12,"console.log('❌ AUTH FAILED - Backend not running?');"
"lintErrors","Console Statement","scripts/universal-verification.js",18,"console.log(`\n🔍 VERIFYING ${phase} IMPLEMENTATION...\n`);"
"lintErrors","Console Statement","scripts/universal-verification.js",84,"console.log(`${test.name}: ${result}`);"
"lintErrors","Console Statement","scripts/universal-verification.js",88,"console.log(`${test.name}: ❌ ERROR/NOT IMPLEMENTED`);"
"lintErrors","Console Statement","scripts/universal-verification.js",94,"console.log(`\n📊 ${phase.toUpperCase()} REAL COMPLETION: ${percentage}%\n`);"
"lintErrors","Console Statement","scripts/universal-verification.js",105,"console.log('❌ PHASE 1 INCOMPLETE - FIX THIS FIRST!');"
"lintErrors","Console Statement","scripts/universal-verification.js",106,"console.log('SEARCH FOR: ""workOrderSchema"", ""generateZATCAQR"", ""RFQSchema""');"
"lintErrors","Console Statement","scripts/universal-verification.js",108,"console.log('✅ Phase 1 Complete');"
"lintErrors","Console Statement","scripts/universal-verification.js",109,"console.log('🔧 Working on Phase 2 - Mobile Apps');"
"lintErrors","Console Statement","scripts/serve-frontend.js",16,"console.log(`🔗 Proxying: ${req.method} ${backendUrl}`);"
"lintErrors","Console Statement","scripts/serve-frontend.js",43,"console.log('✅ Fixzit Frontend running on http://localhost:3000');"
"lintErrors","Console Statement","scripts/serve-frontend.js",44,"console.log('🔗 Connecting to Backend API at http://localhost:5000');"
"lintErrors","Console Statement","scripts/serve-frontend.js",45,"console.log('📱 Features:');"
"lintErrors","Console Statement","scripts/serve-frontend.js",46,"console.log('   - Landing page with 3 buttons');"
"lintErrors","Console Statement","scripts/serve-frontend.js",47,"console.log('   - Monday.com style interface');"
"lintErrors","Console Statement","scripts/serve-frontend.js",48,"console.log('   - RTL Arabic support');"
"lintErrors","Console Statement","scripts/serve-frontend.js",49,"console.log('   - Connected to working backend API');"
"lintErrors","Console Statement","scripts/fixzit-server.js",20,"console.log(`🚀 FIXZIT SOUQ running on port ${PORT}`);"
"lintErrors","Console Statement","scripts/fixzit-server.js",21,"console.log(`✅ Serving static files from public/ directory`);"
"lintErrors","Console Statement","scripts/fixzit-server.js",22,"console.log(`🌐 Access: http://localhost:${PORT}`);"
"lintErrors","Console Statement","scripts/create-file.ts",53,"console.log(JSON.stringify(result));"
"lintErrors","Console Statement","scripts/create-file.ts",61,"console.log(JSON.stringify(result));"
"lintErrors","Console Statement","scripts/create-file.ts",76,"console.log(JSON.stringify(result, null, 2));"
"lintErrors","Console Statement","scripts/create-file.ts",82,"console.log(JSON.stringify(result));"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",17,"console.log(`\n📝 Processing: ${filePath}`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",53,"console.log(`   ⚠️  Duplicate '${keyName}' at line ${i + 1} (first at ${firstOccurrence + 1})`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",84,"console.log(`      ↳ Removing lines ${duplicateStart + 1}-${i + 1}`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",101,"console.log(`   ✅ Removed ${totalRemoved} lines`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",110,"console.log('🔍 Removing duplicate keys...\n');"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",120,"console.log(`\n📊 Summary:`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",121,"console.log(`   en.ts: ${totalRemovedEn} lines removed`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",122,"console.log(`   ar.ts: ${totalRemovedAr} lines removed`);"
"lintErrors","Console Statement","scripts/remove-duplicates-v2.js",123,"console.log(`\n✅ Done! Run 'npm run typecheck' to verify.`);"
"lintErrors","Console Statement","scripts/test-all.ts",10,"console.log('🚀 Running comprehensive tests...\n');"
"lintErrors","Console Statement","scripts/test-all.ts",15,"console.log('1️⃣ Testing core functionality...');"
"lintErrors","Console Statement","scripts/test-all.ts",19,"console.log(success ? '✅ Core tests passed\n' : '❌ Core tests failed\n');"
"lintErrors","Console Statement","scripts/test-all.ts",22,"console.log('❌ Core tests failed with error:', error, '\n');"
"lintErrors","Console Statement","scripts/test-all.ts",26,"console.log('2️⃣ Testing build process...');"
"lintErrors","Console Statement","scripts/test-all.ts",31,"console.log('✅ Build test passed\n');"
"lintErrors","Console Statement","scripts/test-all.ts",34,"console.log('❌ Build test failed:', error, '\n');"
"lintErrors","Console Statement","scripts/test-all.ts",38,"console.log('3️⃣ Testing TypeScript validation...');"
"lintErrors","Console Statement","scripts/test-all.ts",43,"console.log('✅ TypeScript test passed\n');"
"lintErrors","Console Statement","scripts/test-all.ts",46,"console.log('❌ TypeScript test failed:', error, '\n');"
"lintErrors","Console Statement","scripts/test-all.ts",50,"console.log('4️⃣ Testing model loading...');"
"lintErrors","Console Statement","scripts/test-all.ts",67,"console.log('✅ Model loading test passed\n');"
"lintErrors","Console Statement","scripts/test-all.ts",70,"console.log('❌ Model loading test failed:', error, '\n');"
"lintErrors","Console Statement","scripts/test-all.ts",74,"console.log('📊 Test Summary:');"
"lintErrors","Console Statement","scripts/test-all.ts",75,"console.log('================');"
"lintErrors","Console Statement","scripts/test-all.ts",83,"console.log(`${status} ${result.name}`);"
"lintErrors","Console Statement","scripts/test-all.ts",85,"console.log(`   Error: ${result.error.message || result.error}`);"
"lintErrors","Console Statement","scripts/test-all.ts",89,"console.log(`\n📈 Results: ${passedTests}/${totalTests} tests passed`);"
"lintErrors","Console Statement","scripts/test-all.ts",92,"console.log('🎉 All tests passed! Ready to push PR updates.');"
"lintErrors","Console Statement","scripts/test-all.ts",95,"console.log(`⚠️  ${failedTests} tests failed. Please review and fix.`);"
"lintErrors","Console Statement","scripts/sidebar/snapshot_check.ts",8,"console.log(""✓ Created sidebar snapshot"");"
"lintErrors","Console Statement","scripts/sidebar/snapshot_check.ts",10,"console.log(""✓ Sidebar snapshot exists"");"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",10,"console.log('\n=== PHASE 1.1: MONGODB ATLAS CONNECTION TEST ===\n');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",17,"console.log('✓ Atlas URI detected and validated\n');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",22,"console.log('⏳ Connecting to MongoDB Atlas...');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",24,"console.log('✅ Connected to MongoDB Atlas successfully!\n');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",26,"console.log('⏳ Pinging database...');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",31,"console.log('✅ Ping successful! Database is responsive.\n');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",34,"console.log('⏳ Listing available databases...');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",36,"console.log(`✅ Number of available databases: ${dbList.databases.length}`);"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",39,"console.log('\n⏳ Checking ""fixzit"" database...');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",44,"console.log('⚠️  ""fixzit"" database exists but has no collections yet');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",46,"console.log(`✅ ""fixzit"" database contains ${collections.length} collection(s).`);"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",49,"console.log('\n✅✅✅ PHASE 1.1 COMPLETE: MONGODB ATLAS CONNECTION VERIFIED ✅✅✅\n');"
"lintErrors","Console Statement","scripts/test-mongodb-atlas.js",57,"console.log('✓ Connection closed.\n');"
"lintErrors","TypeScript Error Suppressed","scripts/dedupe-merge.ts",5,"// @ts-ignore - No type declarations available"
"lintErrors","Console Statement","scripts/dedupe-merge.ts",41,"console.log(pc.yellow(`Report written to ${reportPath}`));"
"lintErrors","Console Statement","scripts/dedupe-merge.ts",56,"console.log(pc.green(`Rewired duplicate to canonical: ${f} -> ${canonical}`));"
"lintErrors","Console Statement","scripts/dedupe-merge.ts",59,"console.log(pc.green('De-dupe apply complete (non-destructive re-exports).'));"
"lintErrors","Console Statement","scripts/ui/ui_freeze_check.ts",1,"console.log('OK');"
"lintErrors","Console Statement","scripts/seed-aqar-properties.ts",57,"console.log('Seeded Aqar sample properties');"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",10,"console.log('🔗 Connecting to MongoDB...');"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",12,"console.log('✅ Connected to MongoDB');"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",25,"console.log(`🔍 Found ${nullProperties.length} properties with null/missing propertyCode`);"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",51,"console.log(`✅ Updated property ${property._id} with code: ${newCode}`);"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",55,"console.log('\n🏢 Now creating property indexes with cleaned data...');"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",65,"console.log('✅ Property indexes created successfully!');"
"lintErrors","Console Statement","scripts/fix-null-property-codes.js",72,"console.log('🔚 Disconnected from MongoDB');"
"lintErrors","Console Statement","scripts/replace-string-in-file-verbose.ts",191,"console.log(JSON.stringify({ success: false, message: msg, totalFiles: 0, totalReplacements: 0 }));"
"lintErrors","Console Statement","scripts/replace-string-in-file-verbose.ts",291,"console.log(JSON.stringify(summary, null, 2));"
"lintErrors","Console Statement","scripts/replace-string-in-file-verbose.ts",299,"console.log(JSON.stringify({ success: false, message: msg }));"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",11,"console.log(`\n🔍 Processing: ${filePath}`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",39,"console.log(`   ⚠️  Duplicate found: '${key}' at line ${i + 1}`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",46,"console.log(`\n📊 Found ${duplicates.length} duplicate keys`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",49,"console.log('   ✅ No duplicates found!');"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",62,"console.log(`\n🔧 Processing duplicates...`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",70,"console.log(`   📝 '${key}': Keeping line ${toKeep}, removing lines ${toDelete.join(', ')}`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",109,"console.log(`\n🗑️  Removing ${toRemove.length} duplicate sections...`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",114,"console.log(`   Removing lines ${range.start + 1} to ${range.end + 1}`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",122,"console.log(`\n✅ Fixed! Removed ${toRemove.length} duplicate sections`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",131,"console.log('🚀 Starting duplicate key removal...\n');"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",136,"console.log(`\n${'='.repeat(60)}`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",137,"console.log(`✅ COMPLETE!`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",138,"console.log(`   en.ts: ${enFixed} sections removed`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",139,"console.log(`   ar.ts: ${arFixed} sections removed`);"
"lintErrors","Console Statement","scripts/fix-duplicate-keys.js",140,"console.log(`${'='.repeat(60)}\n`);"
"lintErrors","ESLint Disabled","scripts/generate-marketplace-bible.js",63,"// eslint-disable-next-line no-console"
"lintErrors","Console Statement","scripts/generate-marketplace-bible.js",64,"console.warn("
"lintErrors","ESLint Disabled","scripts/generate-marketplace-bible.js",75,"// eslint-disable-next-line no-console"
"lintErrors","ESLint Disabled","scripts/generate-marketplace-bible.js",81,"// eslint-disable-next-line no-console"
"lintErrors","Console Statement","scripts/generate-marketplace-bible.js",82,"console.log(`[${correlationId}] ✔ Marketplace Bible generated at`, OUT_FILE);"
"lintErrors","ESLint Disabled","scripts/generate-marketplace-bible.js",91,"// eslint-disable-next-line no-console"
"lintErrors","Console Statement","scripts/copilot-index.ts",51,"console.log('No documents found for ingestion.');"
"lintErrors","Console Statement","scripts/copilot-index.ts",71,"console.log(`Indexed ${json.count ?? docs.length} documents into Copilot knowledge base.`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",10,"console.log(`\n📝 Processing: ${filePath}`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",72,"console.log(`   ⚠️  Duplicate '${key}' at line ${lineNum} (first at ${firstOccurrence.line})`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",120,"console.log(`   ✅ No duplicates found`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",130,"console.log(`   ✅ Removed ${linesToRemove.size} lines`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",138,"console.log('🔧 Removing duplicate keys (structure-aware)...');"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",143,"console.log(`\n📊 Summary:`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",144,"console.log(`   en.ts: ${enRemoved} lines removed`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",145,"console.log(`   ar.ts: ${arRemoved} lines removed`);"
"lintErrors","Console Statement","scripts/remove-duplicates-safe.js",146,"console.log(`\n✅ Done! Run 'npm run typecheck' to verify.`);"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",16,"console.log('🔧 Starting WorkOrder Index Migration...');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",25,"console.log('🔗 Connecting to MongoDB...');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",30,"console.log('✅ Connected to MongoDB');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",36,"console.log('📋 Checking existing indexes...');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",38,"console.log('Current indexes:', indexes.map(idx => idx.name));"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",43,"console.log('✅ Dropped problematic workOrderNumber_1 index');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",46,"console.log('ℹ️ workOrderNumber_1 index not found (already dropped)');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",48,"console.log('⚠️ Error dropping index:', error.message);"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",54,"console.log('🔨 Creating partial unique index...');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",67,"console.log('✅ Created partial unique index: workOrderNumber_partial_unique');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",73,"console.log('✅ Verification: New index created successfully');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",74,"console.log('Index details:', JSON.stringify(partialIndex, null, 2));"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",76,"console.log('❌ Verification failed: New index not found');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",80,"console.log('🧹 Cleaning up documents with null workOrderNumber...');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",85,"console.log(`✅ Cleaned up ${result.modifiedCount} documents with null workOrderNumber`);"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",87,"console.log('🎉 WorkOrder Index Migration completed successfully!');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",95,"console.log('🔌 Database connection closed');"
"lintErrors","Console Statement","scripts/fix-workorder-index.js",102,"console.log('✨ Migration script completed');"
"lintErrors","Console Statement","scripts/security-migration.js",17,"success: (msg) => console.log(`${colors.green}✅ ${msg}${colors.reset}`),"
"lintErrors","Console Statement","scripts/security-migration.js",18,"warning: (msg) => console.log(`${colors.yellow}⚠️  ${msg}${colors.reset}`),"
"lintErrors","Console Statement","scripts/security-migration.js",19,"error: (msg) => console.log(`${colors.red}❌ ${msg}${colors.reset}`),"
"lintErrors","Console Statement","scripts/security-migration.js",20,"info: (msg) => console.log(`${colors.cyan}ℹ️  ${msg}${colors.reset}`),"
"lintErrors","Console Statement","scripts/security-migration.js",21,"header: (msg) => console.log(`\n${colors.bright}${colors.cyan}${'='.repeat(50)}\n${msg}\n${'='.repeat(50)}${colors.reset}\n`)"
"lintErrors","Console Statement","scripts/security-migration.js",130,"// Remove console.log, console.error, console.warn statements"
"lintErrors","Console Statement","scripts/security-migration.js",130,"// Remove console.log, console.error, console.warn statements"
"lintErrors","Console Statement","scripts/security-migration.js",358,"// Replace console.log with logger"
"lintErrors","Console Statement","scripts/i18n/check_language_selector.ts",2,"console.log(""Checking Language Selector standards..."");"
"lintErrors","Console Statement","scripts/i18n/check_language_selector.ts",3,"console.log(""✓ Language selector OK"");"
"lintErrors","ESLint Disabled","scripts/seed-marketplace-shared.js",60,"// eslint-disable-next-line no-console"
