Category,Type,File,Line,Code
"lintErrors","Console Statement","public/js/saudi-mobile-optimizations.js",399,"console.log('Arabic voice navigation available');"
"lintErrors","Console Statement","public/js/hijri-calendar-mobile.js",294,"console.log('Islamic holidays for current year:', holidays);"
"lintErrors","Console Statement","public/app.js",12,"console.log('🚀 Fixzit Souq Enterprise Platform Loading...');"
"lintErrors","Console Statement","public/app.js",78,"console.log('✅ Login successful:', this.user.name);"
"lintErrors","Console Statement","public/app.js",99,"console.log('🚪 Logging out...');"
"lintErrors","Console Statement","public/app.js",175,"console.log('📊 Loading dashboard data...');"
"lintErrors","Console Statement","public/app.js",184,"console.log('✅ Dashboard data loaded successfully');"
"lintErrors","Console Statement","public/app.js",209,"console.warn('⚠️ KPI endpoint not available, using fallback data');"
"lintErrors","Console Statement","public/app.js",335,"console.log(`🔗 Navigating to module: ${module}`);"
"lintErrors","Console Statement","public/app.js",344,"console.log('✅ Fixzit Souq Enterprise Platform Initialized');"
"lintErrors","Console Statement","public/app.js",351,".then(data => console.log('System health check:', data.status))"
"lintErrors","Console Statement","public/app.js",352,".catch(error => console.log('Health check failed:', error));"
"lintErrors","Console Statement","public/sw.js",78,"console.log('[SW] Installing service worker with Arabic support');"
"lintErrors","Console Statement","public/sw.js",84,"console.log('[SW] Caching static assets');"
"lintErrors","Console Statement","public/sw.js",89,"console.log('[SW] Caching Arabic fonts');"
"lintErrors","Console Statement","public/sw.js",91,"console.warn('[SW] Arabic fonts caching failed, continuing:', error);"
"lintErrors","Console Statement","public/sw.js",96,"console.log('[SW] All assets cached successfully');"
"lintErrors","Console Statement","public/sw.js",107,"console.log('[SW] Activating service worker with Arabic support');"
"lintErrors","Console Statement","public/sw.js",123,"console.log('[SW] Deleting old cache:', cacheName);"
"lintErrors","Console Statement","public/sw.js",130,"console.log('[SW] Service worker activated with Arabic support');"
"lintErrors","Console Statement","public/sw.js",232,"console.log('[SW] Network failed, trying cache:', request.url);"
"lintErrors","Console Statement","public/sw.js",366,"console.log('[SW] Could not determine language preference');"
"lintErrors","Console Statement","public/sw.js",544,"console.log('[SW] Arabic content fetch failed:', error);"
"lintErrors","Console Statement","public/sw.js",568,"console.log('[SW] Performing background sync');"
"lintErrors","Console Statement","public/sw.js",581,"console.log('[SW] Background sync failed for:', request.url);"
"lintErrors","Console Statement","public/sw.js",585,"console.log('[SW] Background sync completed');"
"lintErrors","Console Statement","public/sw.js",651,"console.log('[SW] Network connection restored - Saudi optimized');"
"lintErrors","Console Statement","public/sw.js",657,"console.log('[SW] Network connection lost - activating offline mode');"
"lintErrors","Console Statement","public/sw.js",677,"console.log('[SW] Arabic content preload failed for:', url);"
"lintErrors","Console Statement","public/sw.js",682,"console.log('[SW] Service worker with Arabic and Saudi optimizations loaded successfully');"
"lintErrors","Console Statement","public/sw.js",683,"console.log('[SW] RTL support: ✓');"
"lintErrors","Console Statement","public/sw.js",684,"console.log('[SW] Arabic fonts caching: ✓');"
"lintErrors","Console Statement","public/sw.js",685,"console.log('[SW] Saudi network optimizations: ✓');"
"lintErrors","Console Statement","public/sw.js",686,"console.log('[SW] Bilingual push notifications: ✓');"
"lintErrors","Console Statement","public/simple-app.js",2,"console.log('App.js loading...');"
"lintErrors","Console Statement","public/simple-app.js",7,"console.log('Waiting for React...');"
"lintErrors","Console Statement","public/simple-app.js",12,"console.log('React loaded, initializing app...');"
"lintErrors","Console Statement","public/simple-app.js",27,"console.log('App mounted');"
"lintErrors","Console Statement","public/simple-app.js",152,"console.log('App rendered successfully');"
"lintErrors","Console Statement","server/work-orders/wo.service.ts",63,"console.log(`Work order created: ${wo.code} by ${actorId} from ${ip || 'unknown'}`);"
"lintErrors","Console Statement","server/work-orders/wo.service.ts",80,"console.log(`Work order updated: ${updated?.code} by ${actorId} from ${ip || 'unknown'}`);"
"lintErrors","TypeScript Error Suppressed","server/work-orders/wo.service.test.ts",5,"// @ts-ignore - wo.repo doesn't exist, fully mocked below"
"lintErrors","TypeScript Error Suppressed","server/work-orders/wo.service.test.ts",7,"// @ts-ignore - audit path updated, fully mocked below"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",11,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",34,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",36,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",38,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",40,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",42,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",47,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",49,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","ESLint Disabled","server/work-orders/wo.service.test.ts",141,"// eslint-disable-next-line @typescript-eslint/no-explicit-any"
"lintErrors","Console Statement","tests/e2e/database.spec.ts",171,"console.warn('Warning: Multi-tenant isolation may not be working - both org properties visible');"
"lintErrors","Console Statement","tests/e2e/database.spec.ts",222,"console.log(`Database query performance: ${responseTime}ms for ${data.items?.length || 0} items`);"
"lintErrors","ESLint Disabled","tests/ats.scoring.test.ts",18,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/ats.scoring.test.ts",23,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/ats.scoring.test.ts",28,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/ats.scoring.test.ts",33,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","Expected TypeScript Error","tests/ats.scoring.test.ts",87,"// @ts-expect-error - intentional invalid type to test runtime behavior"
"lintErrors","Expected TypeScript Error","tests/ats.scoring.test.ts",89,"// @ts-expect-error"
"lintErrors","ESLint Disabled","tests/scripts/seed-marketplace.mjs.test.ts",80,"// eslint-disable-next-line @typescript-eslint/no-implied-eval"
"lintErrors","Expected TypeScript Error","tests/scripts/seed-marketplace.mjs.test.ts",150,"// @ts-expect-error - Restoring original Date.now implementation"
"lintErrors","TypeScript Error Suppressed","tests/scripts/generate-marketplace-bible.test.ts",23,"// @ts-ignore"
"lintErrors","ESLint Disabled","tests/scripts/generate-marketplace-bible.test.ts",26,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/scripts/generate-marketplace-bible.test.ts",139,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/unit/components/ErrorBoundary.test.tsx",50,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/unit/components/ErrorBoundary.test.tsx",54,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/unit/components/ErrorBoundary.test.tsx",58,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","Console Statement","tests/unit/components/ErrorBoundary.test.tsx",142,"(console.log as ReturnType<typeof vi.fn>).mockRestore?.();"
"lintErrors","Console Statement","tests/unit/components/ErrorBoundary.test.tsx",143,"(console.warn as ReturnType<typeof vi.fn>).mockRestore?.();"
"lintErrors","Expected TypeScript Error","tests/unit/components/SupportPopup.test.tsx",28,"// @ts-expect-error: partial clipboard mock"
"lintErrors","Expected TypeScript Error","tests/unit/components/SupportPopup.test.tsx",35,"// @ts-expect-error: restore"
"lintErrors","Expected TypeScript Error","tests/unit/components/SupportPopup.test.tsx",150,"// @ts-expect-error override mock"
"lintErrors","Expected TypeScript Error","tests/unit/src_lib_utils.spec.ts",51,"// @ts-expect-error: intentionally testing runtime behavior with invalid inputs"
"lintErrors","Expected TypeScript Error","tests/unit/src_lib_utils.spec.ts",53,"// @ts-expect-error: intentionally testing runtime behavior with invalid inputs"
"lintErrors","Console Statement","tests/unit/models/HelpArticle.test.ts",63,"console.log(JSON.stringify({ branch, hasCreate: !!HelpArticle?.create, hasFindOne: !!HelpArticle?.findOne, schemaInfo }));"
"lintErrors","Expected TypeScript Error","tests/unit/models/Asset.test.ts",65,"// @ts-expect-error intentional omission"
"lintErrors","ESLint Disabled","tests/unit/api/api-paytabs-callback.spec.ts",34,"// eslint-disable-next-line no-await-in-loop"
"lintErrors","ESLint Disabled","tests/models/MarketplaceProduct.test.ts",29,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","TypeScript Error Suppressed","tests/models/candidate.test.ts",92,"// @ts-ignore"
"lintErrors","ESLint Disabled","tests/paytabs.test.ts",57,"// eslint-disable-next-line no-await-in-loop"
"lintErrors","Expected TypeScript Error","tests/paytabs.test.ts",80,"// @ts-expect-error testing unknown region string"
"lintErrors","Expected TypeScript Error","tests/paytabs.test.ts",84,"// @ts-expect-error omit param to exercise default"
"lintErrors","ESLint Disabled","tests/tools.spec.ts",20,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","ESLint Disabled","tests/api/paytabs-callback.test.ts",34,"// eslint-disable-next-line no-await-in-loop"
"lintErrors","ESLint Disabled","tests/api/lib-paytabs.test.ts",21,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","TypeScript Error Suppressed","tests/api/lib-paytabs.test.ts",221,"// @ts-ignore"
"lintErrors","TypeScript Error Suppressed","tests/api/lib-paytabs.test.ts",281,"// @ts-ignore"
"lintErrors","TypeScript Error Suppressed","tests/api/lib-paytabs.test.ts",296,"// @ts-ignore"
"lintErrors","TypeScript Error Suppressed","tests/api/lib-paytabs.test.ts",350,"// @ts-ignore"
"lintErrors","TypeScript Check Disabled","tests/api/marketplace/search.route.impl.ts",1,"// @ts-nocheck"
"lintErrors","Expected TypeScript Error","tests/sla.test.ts",34,"// @ts-expect-error testing runtime behavior for undefined"
"lintErrors","Expected TypeScript Error","tests/sla.test.ts",36,"// @ts-expect-error testing runtime behavior for null"
"lintErrors","TypeScript Error Suppressed","tests/sla.test.ts",82,"// @ts-ignore"
"lintErrors","Expected TypeScript Error","tests/sla.test.ts",86,"// @ts-expect-error deliberately passing undefined"
"lintErrors","TypeScript Error Suppressed","tests/sla.test.ts",91,"// @ts-ignore"
"lintErrors","TypeScript Check Disabled","tests/pages/product.slug.page.test.ts",12,"// @ts-nocheck"
"lintErrors","ESLint Disabled","tests/pages/product.slug.page.test.ts",26,"// eslint-disable-next-line @typescript-eslint/no-var-requires"
"lintErrors","Expected TypeScript Error","tests/pages/product.slug.page.test.ts",235,"// @ts-expect-error - testing unexpected input path"
"lintErrors","Expected TypeScript Error","tests/pages/marketplace.page.test.ts",27,"// @ts-expect-error - Dynamic import for testing"
"lintErrors","Expected TypeScript Error","tests/pages/marketplace.page.test.ts",52,"// @ts-expect-error"
"lintErrors","Expected TypeScript Error","tests/pages/marketplace.page.test.ts",60,"// @ts-expect-error"
"lintErrors","ESLint Disabled","deployment/mongo-init.js",5,"// eslint-disable-next-line no-undef"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",30,"console.log('==========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",31,"console.log('COMPREHENSIVE IMPORT ANALYSIS');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",32,"console.log('==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",33,"console.log(`Total files: ${files.length}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",106,"console.log('==========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",107,"console.log('IMPORT STATISTICS');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",108,"console.log('==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",110,"console.log(`External packages: ${importStats.external.size}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",111,"console.log(`Relative imports: ${importStats.relative.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",112,"console.log(`Absolute imports (@/): ${importStats.absolute.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",113,"console.log(`Node builtins: ${importStats.nodeBuiltin.size}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",115,"console.log('==========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",116,"console.log('TOP 20 EXTERNAL PACKAGES');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",117,"console.log('==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",125,"console.log(`${status} ${pkg.padEnd(40)} (${count} imports)`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",128,"console.log('\n==========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",129,"console.log('NODE BUILTIN MODULES');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",130,"console.log('==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",133,"console.log(`  - ${mod}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",136,"console.log('\n==========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",137,"console.log('ISSUES FOUND');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",138,"console.log('==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",142,"console.log(`❌ MISSING PACKAGES (${importStats.missing.length} imports)`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",143,"console.log('Packages imported but not in package.json:\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",152,"console.log(`  ${pkg} (${files.length} files)`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",153,"files.slice(0, 3).forEach(f => console.log(`    - ${f}`));"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",154,"if (files.length > 3) console.log(`    ... and ${files.length - 3} more`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",156,"console.log('');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",158,"console.log('✅ All external packages are in package.json\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",163,"console.log(`❌ BROKEN RELATIVE IMPORTS (${importStats.broken.length})`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",164,"console.log('Files that may not exist:\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",167,"console.log(`  ${file}:${line}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",168,"console.log(`    Import: ${path}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",172,"console.log(`  ... and ${importStats.broken.length - 10} more\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",175,"console.log('✅ No broken relative imports found\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",178,"console.log('==========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",179,"console.log('SUMMARY');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",180,"console.log('==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",185,"console.log('✅ All imports are accurate and valid!');"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",187,"console.log(`⚠️  Found ${totalIssues} potential issues:`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",188,"console.log(`   - ${importStats.missing.length} missing packages`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",189,"console.log(`   - ${importStats.broken.length} broken relative imports`);"
"lintErrors","Console Statement","tools/analyzers/analyze-imports.js",192,"console.log('\n==========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",20,"console.log(`Analyzing ${files.length} files...`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",71,"console.log('\n========================================');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",72,"console.log('COMMENT ANALYSIS REPORT');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",73,"console.log('========================================\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",75,"console.log(`Total Comments: ${totalComments}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",76,"console.log(`Files Analyzed: ${files.length}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",78,"console.log('Breakdown by Type:');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",79,"console.log(`  TODO:   ${comments.TODO.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",80,"console.log(`  FIXME:  ${comments.FIXME.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",81,"console.log(`  HACK:   ${comments.HACK.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",82,"console.log(`  XXX:    ${comments.XXX.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",83,"console.log(`  BUG:    ${comments.BUG.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",84,"console.log(`  NOTE:   ${comments.NOTE.length}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",85,"console.log(`  Other:  ${comments.other.length}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",89,"console.log(`Actionable Comments: ${actionable}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",90,"console.log(`Documentation Comments: ${comments.NOTE.length + comments.other.length}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",113,"console.log('✅ Detailed report saved to: comment-analysis.json\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",117,"console.log('Top 10 Actionable Items:');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",118,"console.log('------------------------');"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",129,"console.log(`${i + 1}. ${item.file}:${item.line}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-comments.js",130,"console.log(`   ${item.text.substring(0, 80)}${item.text.length > 80 ? '...' : ''}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",12,"console.log('🔍 Starting comprehensive system error analysis...\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",33,"console.log('📂 Collecting file list...');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",48,"console.log(`✅ Found ${files.length} files to analyze\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",174,"console.log('🔎 Analyzing files for errors...\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",269,"console.log('\n\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",270,"console.log('═══════════════════════════════════════════════════════════');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",271,"console.log('📊 Comprehensive System Error Analysis Report');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",272,"console.log('═══════════════════════════════════════════════════════════\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",274,"console.log('📈 Overall Statistics:');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",275,"console.log(`   Total Files Analyzed: ${analysis.totalFiles}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",276,"console.log(`   Files With Errors: ${analysis.filesWithErrors}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",277,"console.log(`   Total Errors Detected: ${analysis.totalErrors}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",279,"console.log('🔴 Error Distribution by Category:\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",304,"console.log(`   ${name}: ${count} (${percentage}%)`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",307,"console.log('\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",310,"console.log('🔝 Top 20 Files with Most Errors:\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",317,"console.log(`${index + 1}. ${file.filePath}`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",318,"console.log(`   Error Count: ${file.errorCount} | Different Types: ${errorTypes}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",324,"console.log(`✅ Saved detailed JSON report to: ${jsonPath}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",330,"console.log(`✅ Saved detailed markdown report to: ${mdPath}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",336,"console.log(`✅ Saved CSV report to: ${csvPath}\n`);"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",338,"console.log('═══════════════════════════════════════════════════════════');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",339,"console.log('✨ Analysis completed successfully!');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",340,"console.log('═══════════════════════════════════════════════════════════\n');"
"lintErrors","Console Statement","tools/analyzers/analyze-system-errors.js",446,"md += `  - Remove unnecessary \`console.log\` statements\n`;"
"lintErrors","TypeScript Error Suppressed","tools/analyzers/analyze-system-errors.js",447,"md += `  - Replace \`// @ts-ignore\` with proper type fixes\n`;"
"lintErrors","Console Statement","tools/wo-smoke.ts",16,"console.log(`API Call: ${init.method || 'GET'} ${path}`);"
"lintErrors","Console Statement","tools/wo-smoke.ts",17,"console.log(`Response: ${res.status} - ${txt.substring(0, 200)}...`);"
"lintErrors","Console Statement","tools/wo-smoke.ts",26,"console.log(""🧪 Testing Work Orders API endpoints..."");"
"lintErrors","Console Statement","tools/wo-smoke.ts",30,"console.log(""\n1️⃣ Testing POST /api/work-orders..."");"
"lintErrors","Console Statement","tools/wo-smoke.ts",33,"console.log(""⚠️  Create endpoint not ready yet - this is expected for initial setup"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",36,"console.log(""✅ Create endpoint working"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",39,"console.log(""\n2️⃣ Testing GET /api/work-orders..."");"
"lintErrors","Console Statement","tools/wo-smoke.ts",42,"console.log(""⚠️  List endpoint not ready yet"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",45,"console.log(""✅ List endpoint working"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",48,"console.log(""\n3️⃣ Testing POST /api/work-orders/[id]/assign..."");"
"lintErrors","Console Statement","tools/wo-smoke.ts",51,"console.log(""⚠️  Assign endpoint not ready yet"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",54,"console.log(""✅ Assign endpoint working"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",57,"console.log(""\n4️⃣ Testing POST /api/work-orders/[id]/status..."");"
"lintErrors","Console Statement","tools/wo-smoke.ts",60,"console.log(""⚠️  Status endpoint not ready yet"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",63,"console.log(""✅ Status endpoint working"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",69,"console.log(""\n🎉 Work Orders API structure is in place!"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",70,"console.log(""📋 Next steps:"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",71,"console.log(""   1. Set up MongoDB connection (MONGODB_URI)"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",72,"console.log(""   2. Install dependencies if needed"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",73,"console.log(""   3. Start the development server"");"
"lintErrors","Console Statement","tools/wo-smoke.ts",74,"console.log(""   4. Test the full workflow"");"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",8,"console.log('Created:', file);"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",11,"console.log('Setting up guardrails...\n');"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",25,"console.log('Updated: package.json\n');"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",29,"write('scripts/dedup/consolidate.ts', '#!/usr/bin/env tsx\nconst DRY = process.argv.includes(\""--dry\"");\nconsole.log(DRY ? \""DRY RUN\"" : \""APPLYING\"""
"lintErrors","Console Statement","tools/generators/create-guardrails.js",30,"write('scripts/ui/ui_freeze_check.ts', '#!/usr/bin/env tsx\nimport fs from \""fs\"";\nif (fs.existsSync(\""app/layout.tsx\"")) console.log(\""OK\"");');"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",31,"write('scripts/sidebar/snapshot_check.ts', '#!/usr/bin/env tsx\nimport fs from \""fs\"";\nconst snap = \""configs/sidebar.snapshot.json\"";\nif (!fs.exist"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",32,"write('scripts/i18n/check_language_selector.ts', '#!/usr/bin/env tsx\nconsole.log(\""Language selector OK\"");');"
"lintErrors","Console Statement","tools/generators/create-guardrails.js",48,"console.log('\nAll files created successfully!');"
"lintErrors","Console Statement","tools/fixers/fix-imports.js",4,"console.log(""�� Starting import path fixes..."");"
"lintErrors","Console Statement","tools/fixers/fix-imports.js",23,"console.log(`✅ Fixed ${oldPath} → ${newPath}`);"
"lintErrors","Console Statement","tools/fixers/fix-imports.js",29,"console.log(""✅ File updated successfully!"");"
"lintErrors","Console Statement","tools/fixers/fix-imports.js",31,"console.log(""ℹ️ No changes needed in test file"");"
"lintErrors","Console Statement","tools/fixers/fix-imports.js",34,"console.log(""File not found for testing"");"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",12,"console.log('🔍 Analyzing TypeScript errors...');"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",16,"console.log(`Found ${errorLines.length} 'unknown' type errors`);"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",31,"console.log(`\n📁 Errors found in ${Object.keys(errorsByFile).length} files`);"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",75,"console.log(`\n🔧 Processing ${file} (${errors.length} errors)`);"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",78,"console.log(`   ✅ Fixed ${file}`);"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",83,"console.log(`\n✨ Fixed ${fixedFiles} files`);"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",84,"console.log('\n🔍 Re-running TypeScript check...');"
"lintErrors","Console Statement","tools/fixers/fix-unknown-types.js",86,"console.log(`Remaining errors: ${newErrors.trim()}`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",10,"console.log('🔍 Analyzing all TypeScript errors...\n');"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",21,"console.log(`Total errors found: ${allErrors.length}\n`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",25,"console.log(`Unknown type errors (TS18046): ${unknownErrors.length}\n`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",38,"console.log(`Files with unknown type errors: ${Object.keys(fileErrors).length}\n`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",61,"console.log(`✅ Fixed ${filePath} (${varNames.size} variables)`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",66,"console.log(`❌ Error processing ${filePath}: ${error.message}`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",70,"console.log(`\n📊 Summary:`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",71,"console.log(`   Files fixed: ${totalFixed}`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",72,"console.log(`   Lines processed: ${totalLinesChanged}`);"
"lintErrors","Console Statement","tools/fixers/fix-all-unknown-types.js",75,"console.log('\n🔍 Re-checking TypeScript errors...');"
